NT_1	NT_2	NT_3	Pit_1	Pit_2	Pit_3	T2_1	T2_2	T2_3	T2wPit_1	T2wPit_2	T2WPit_3
ENSG00000177674.16	5.76750536009065	5.67085453927901	5.65385570676164	5.83854270452568	5.90030136295133	5.90585014013033	5.61478076062466	5.46623520215595	5.44050232224098	5.58840627844579	5.66743857114927	5.60978697018472
ENSG00000177000.13	5.23606758402818	5.23378771734269	5.0855225165609	5.67532297149097	5.80582994878278	5.82854449027848	5.51136231162943	5.43453629291058	5.45262850253382	5.60637544632516	5.40936844107493	5.6349535402696
ENSG00000011021.23	4.52438222330101	4.38198709508505	4.50950239358202	5.33666812413859	5.425658295223	5.38228879062321	4.95440303268436	4.79676710832497	4.51147793403827	5.30181301325381	5.10329829904589	4.99373904851432
ENSG00000201801.1	0.938547793528824	1.2258333203863	0.871646480722238	0.642771304342827	0.638861133200897	0.867759177311896	0.290488006886303	0.761306236717811	1.13083643205362	0.00433757695312067	1.1890907641263	0.548763657387112
ENSG00000116685.16	5.8152893684652	5.83305881177905	5.81317122412285	5.77114726858314	5.79830008909865	5.84826270503712	5.69788249527587	5.79224838020986	5.86245127143423	5.74056615544366	5.73691475141783	5.84902740045011
ENSG00000083444.17	4.51283576617621	4.8070903592833	4.85318694499696	4.78216580569217	4.87258205163965	4.95921465144026	4.99877962721798	4.8893124451051	4.82771775772149	4.96485513603399	4.98948048106806	5.22263537690354
ENSG00000116688.18	6.11548315824197	6.43562422981261	6.41005215452185	6.4871508466182	6.45661711448298	6.45124512003774	6.787931103152	6.69396066986125	6.78196910673749	6.62818999197608	6.68620151378717	6.7246955334468
ENSG00000116691.11	1.67840177710935	2.13609688852147	1.93237707842348	2.38793254849349	2.35739428275477	2.64533448979178	2.41661839414114	2.53061781758859	2.57215456829566	2.46616629199557	2.7641490639802	2.47108910105993
ENSG00000048707.15	7.64083396025274	7.79642253681812	7.84245507068498	7.62646934288942	7.67617909384328	7.65779096709375	7.87524605006584	7.85918534280613	7.68771558502774	7.82599579545507	7.8726331179297	7.84912464911667
ENSG00000162496.9	8.07204220746292	8.1309957463606	8.11912098873498	7.89484383094414	7.98600017227405	7.94910228804667	7.72649876795368	7.65198207475448	7.68064478763774	7.59014621746042	7.67014081446213	7.67656087849703
ENSG00000272482.1	1.45528780037438	2.23893083582149	1.83529754224707	1.43507185761065	1.28139193139979	1.11929065600947	1.13195445981067	1.22374458257749	1.18997856680121	1.23868181783665	0.830744616141837	0.835987253158542
ENSG00000157330.10	6.27093756511473	6.17100333975468	6.0057898263639	5.87109540883057	5.97734209940929	5.90585014013033	6.52387507540436	6.39367196985109	6.4633101094038	6.09733628556586	6.23258941741553	6.10459609739653
ENSG00000162493.17	3.77159503271139	4.3517100075923	4.21368854399892	4.29267648855147	4.3096577261017	4.49220818324766	4.60800228886246	4.50279454734542	4.2928454437484	4.54319358329648	4.50083118039161	4.58616991257197
ENSG00000116731.23	6.91526953088477	7.11508975915918	7.0870176477137	6.91748707942732	6.96865714448708	6.97424606969929	7.47028237194334	7.40790837468644	7.38250596267063	7.21157357730416	7.29865949747183	7.39655333742324
ENSG00000189337.17	6.36705389452212	6.1688342185965	6.2212345678286	6.10632592761395	6.25271909193479	6.21517793068715	6.12567523499328	6.03880243715008	5.92471342390497	6.13650803344612	6.04809486124971	6.21092912366702
ENSG00000175147.13	2.83690509451248	2.73747586643863	2.93081618287585	3.16806852753587	3.23569774789101	3.25676461208028	2.56172677280849	1.88618981799697	1.87028455994623	2.48571363863075	2.78529300591051	2.77264757936433
ENSG00000171729.14	4.47167951851844	4.2971462782465	4.55085804772144	4.74751832812414	5.09784608392179	5.01067415716494	4.30640653930759	4.24095323095932	4.31957551571529	4.60258975511841	4.52617191279104	4.73906405994007
ENSG00000142621.21	7.23282853209911	6.99779065541255	7.08085453133555	6.69007444921548	6.77605853411792	6.80519328357671	7.07116813022959	6.90432262549956	6.89069402593432	6.77740833121024	6.64052171048991	6.60403410845462
ENSG00000142634.13	6.57843513760699	6.71670635843118	6.5402459230072	6.60795636796429	6.5770177404252	6.57342915785004	6.65097055983882	6.47901834866011	6.78436980370838	6.53158084707866	6.53368831385899	6.68156546742014
ENSG00000132906.18	3.97040952556969	4.22381699033024	4.00634571408515	3.95584706111675	3.67454429463182	3.97524737431414	4.09101380682977	4.25916384852766	4.27246777895275	3.93781225908984	4.05507541892075	3.86468408777557
ENSG00000116138.13	7.08764156463023	7.0727925641347	7.02233209669546	6.96349986955359	7.00263591550719	6.97225064147063	7.1617776215854	7.14203790440953	7.04982145118454	6.92252444248259	6.96629291099888	7.03230534723047
ENSG00000197312.12	6.49433448095067	6.57155129756248	6.44200223319471	6.406164970204	6.21221043132961	6.32558407613089	6.18449194807448	6.29120634481633	5.99894281843213	6.21472968198146	6.08052929938867	6.12250081099233
ENSG00000116786.13	5.10378449791602	5.40573764176108	5.38896944784294	5.50687475464175	5.45468793340065	5.59951922825956	5.55163878220514	5.53510940259884	5.46465360848317	5.56332744254948	5.51440172214662	5.64427896210496
ENSG00000162458.13	5.33773285091845	5.72205071247076	5.66331449004083	5.88311576630557	5.91255900889924	5.89956388333705	5.41367692023402	5.43186300781533	5.47360711469691	5.83121921571309	5.89845479038634	5.92750832329999
ENSG00000233954.6	0.631991454173807	0.0564019386219819	0.734793659814188	0.483459796611157	0.340149821339334	1.28278528860832	1.13195445981067	1.06718093849749	1.40492550796411	0.683508645675988	0.352889840239187	0.999934532684343
ENSG00000179743.4	2.0094354311176	0.756499938052268	1.65739935009276	1.19904339543072	1.48271828140443	1.6453477759548	2.04563700225296	1.64899091395578	1.83366328080418	2.05967285922967	1.71504275852751	1.0754126803221
ENSG00000065526.12	7.43064436632695	7.5987110375185	7.55550206679093	7.43698151020986	7.5462245435964	7.53271152875191	7.62987216181598	7.71435925319434	7.48347249942943	7.48237579998364	7.52292386116077	7.55821620815385
ENSG00000116809.12	3.71225528722701	3.89687757124323	3.83279240778179	3.7081045264931	3.85231912195186	3.89325431119032	3.94745361304827	3.8899802178198	3.89988945920763	3.85004171695778	3.85960880228705	4.0255759645516
ENSG00000142627.13	7.43676755926559	7.66022552024962	7.62613025033587	7.78701994269223	7.87584315976795	7.92196295388073	7.87821847986649	7.75395938994643	7.82813682300535	8.17354527275904	8.24017041395449	8.29234448921263
ENSG00000227959.2	0.793396819608737	0.558640972125001	0.501590698024893	0.916699378871797	0.638861133200897	1.11929065600947	1.0215775246154	0.952490777195457	0.713726886452822	1.37070238905402	0.563364134136703	0.835987253158542
ENSG00000142632.17	2.70105881775631	2.64062394647701	2.85028747506203	2.22118173839865	2.16002112171779	2.35805546518147	2.86318155711271	2.819501420366	2.38235570489287	2.1358808206069	2.06548273879078	1.85245527248868
ENSG00000237276.9	2.45781166698948	2.39553888108097	2.6364268683469	3.00162721154973	3.31171070539386	2.95114038149553	3.16527804166962	3.37040553381829	3.22304157659706	3.13208652395396	3.24815543848789	3.44829293881843
ENSG00000288398.1	4.33411355499169	4.3517100075923	4.32514911837497	4.0793973814964	4.00404011174531	4.07531397525801	4.34702335093931	4.21008188298552	4.25179815658661	4.01383160323981	3.85960880228705	3.91691652949169
ENSG00000132881.12	2.99464693927076	2.99422869712641	3.38411266678636	2.97191969263813	2.76530253286819	2.6652338652264	3.07143641434975	2.86777199379027	3.12036449767378	2.6678695748593	2.58281919492877	2.32410327430564
ENSG00000037637.11	4.90612539933124	5.03377527352195	5.05710108799368	5.03293064322588	5.08242883540954	5.07531150975672	5.13755588165838	5.13261434398997	5.08694748454758	5.00604775458099	5.14069385548659	5.01785539281302
ENSG00000055070.17	6.3956263376344	6.52652105586006	6.45839512372165	6.54630020213585	6.66037269090838	6.6033913779258	6.75812128182496	6.794152823047	6.73558001369972	6.79416334281743	6.82028609952599	6.88012050864102
ENSG00000157191.20	5.89528245912362	5.96891615730235	5.99084141543424	6.16985201017857	6.15587552490982	6.16888431489743	6.02556223136541	5.99238492252167	5.93339265787198	6.19259763981545	6.12267118524394	6.15982617336793
ENSG00000226029.1	1.75880606628047	1.7746015725971	1.65739935009276	1.81562512426664	1.95857956518599	1.83297153861429	1.65994957135989	1.31941297547516	1.5474260154468	1.86444034266734	2.030492430636	1.8947432119632
ENSG00000080947.15	1.63645429432951	1.01016833168366	1.5390784099789	1.51963717034852	1.19227505360697	1.60470655066308	1.18412965117187	1.40912998448253	0.792165866109099	1.63859076874074	1.47590297172084	0.835987253158542
ENSG00000219481.11	5.30797837072073	5.16144762219489	5.08200030753668	5.16679047955656	5.25187570961744	5.20331891279758	5.32641107925373	5.30904702118955	5.20991628169616	5.11361395372102	5.25119844826342	5.27959901022571
ENSG00000215908.10	4.74768181279139	4.51088104144871	4.50950239358202	4.20601324641718	4.23910628749785	4.05283003855686	4.35842117673044	4.37502549843004	4.52876302539944	4.11771122307659	3.96528937630383	3.97719729741464
ENSG00000058453.17	6.4297967918474	6.23252978172243	6.18721479470852	5.44063949506995	5.46185498229581	5.42084197884019	6.18928679654244	6.19988255377654	6.01129302362329	5.25131555186359	5.42629240731748	5.27159776238621
ENSG00000228549.5	1.00599050683746	1.15746551825473	0.871646480722238	0.852937632707772	1.19227505360697	1.23031913405	1.54494511521285	0.952490777195457	1.13083643205362	0.987637056073631	1.12419088253154	1.21546480493527
ENSG00000117122.14	0.793396819608737	1.68029243306267	1.93237707842348	2.06110330670259	2.01163761497593	1.99897895399192	0.963051792339999	1.27237163239337	0.449032698213006	1.49164817219989	1.67028125672103	1.0754126803221
ENSG00000159363.19	5.10762763568377	5.50880422440768	5.35142720374311	5.72068520383145	5.79830008909865	5.83294966493899	5.55163878220514	5.6174094501958	5.57969387283624	5.82355859504893	5.86904768873261	5.91214996833864
ENSG00000117118.10	5.5615758496286	5.37219426310236	5.41719762072241	5.34827637754296	5.42809986732727	5.23028591861695	5.69338919233935	5.70193914128815	5.86245127143423	5.57478098504279	5.54571597035145	5.59061968893353
ENSG00000117115.13	1.79738793708945	2.6153598051184	2.3622060201252	1.74712451966246	2.66950041792982	2.47541114912654	2.60063991781183	2.819501420366	2.59421553072932	1.23868181783665	1.8813722283242	1.56883428232394
ENSG00000142623.11	2.10481227390549	2.76070595992303	2.51629916977769	2.31881373531961	2.65289613634882	2.70422764739628	2.48060271287743	2.78639976822004	2.85397279618602	2.08552538725832	2.22873466114683	1.3431160872484
ENSG00000142619.4	-0.886991771005757	-0.483762697679864	-0.766550420134152	-0.781088495074534	-0.711553342358989	-0.524484225772148	2.69356455447664	2.42703764362082	2.90781288459518	1.52981058399921	1.47590297172084	1.14713755110669
ENSG00000179051.14	6.8627978599532	7.20568994306703	7.0505390716092	7.04956735772139	7.11827770006955	7.09561663533317	7.04495492288418	7.03865188364157	7.00626576135067	7.06577783850097	7.16691011349945	7.20083290234372
ENSG00000074964.17	4.7961159603619	4.96042843254633	4.89794422558404	5.10996174784617	5.17546308483978	4.91834244680949	4.53955829242994	4.48742867647333	4.45834423257289	4.75131872317036	4.44877398946879	4.70381995979809
ENSG00000179023.9	4.13007837924206	3.89687757124323	3.93785038260002	4.16721662136107	4.11124150026699	4.03764368774164	5.19589984887844	4.94286913358891	5.21704252658223	4.75937160324342	4.88562199617569	4.82358204635204
ENSG00000159423.17	4.33411355499169	4.81265834036026	4.50424857633999	4.33413098556676	4.29368015920408	4.33958645236468	4.72268816126459	4.42427436378248	4.71646189174701	4.3326511964387	4.38094442030239	4.49289638558388
ENSG00000169991.11	6.31148932857796	6.29353166814961	6.44474734952765	6.32477472392287	6.40177315871712	6.36414046005161	6.85384001924546	6.79934734430437	6.79750270093673	6.7514006189927	6.91325678770219	6.96939165386851
ENSG00000127481.15	8.62151183221244	8.74544064840656	8.75084727715667	8.73072298553591	8.73790379550233	8.83816212784267	8.82114298372043	8.86088279822049	8.68486022764309	8.84165244972632	8.85688616688281	8.96448145365689
ENSG00000127463.16	5.37965630176933	5.71612108018573	5.67971958918871	5.69818236921977	5.67214930576795	5.74218429570775	5.80797403595129	5.78178904113927	5.70155803008972	5.82547756709668	5.90329822084012	5.89922525022963
ENSG00000053372.5	3.9100712920505	3.78803029035788	3.94562355537885	4.13406957491181	3.97093229732517	3.79733027579501	3.86194890392426	3.85847415207142	3.85491321561994	4.05366809521787	3.90860701624697	3.84324985295752
ENSG00000053371.13	5.29455458669073	5.31449506615416	5.21658358685048	4.9816788901212	5.05425567591118	5.05282753433052	5.13092513663567	5.12601419756417	5.3429000423575	4.84131921251771	4.76840329823361	4.7791226700685
ENSG00000040487.13	2.45781166698948	2.76070595992303	2.74731630229669	2.86284409347237	3.03248174094283	2.72333630251793	3.21628270496285	3.04616189678566	2.89008850575086	3.25108388981576	3.01744765234785	3.26699822701569
ENSG00000077549.19	7.15418538743077	7.30186389914871	7.18056079599026	7.31731524786198	7.35288795522368	7.35956722731897	7.39410826243876	7.26728448773907	7.27222853868698	7.39138547599409	7.36335981364468	7.48571296625657
ENSG00000173436.15	4.01201373678258	3.76523949036006	3.89834360358722	3.89382946011096	3.96421857485909	3.91002995926798	3.86993488151289	3.79331959952039	3.93488742379946	3.97286381207528	4.05507541892075	4.15299405369484
ENSG00000158747.15	6.00237308576544	6.18395002201177	6.08534713902496	6.11993427252572	6.07716805521762	6.16014598483877	6.36201843991671	6.37012677070007	6.3283360366615	6.33545652025454	6.459994578557	6.40079477955978
ENSG00000226396.1	0.54396978596119	0.448507830790555	1.26862398491998	0.852937632707772	0.941942986936048	0.93487130263486	0.469334477775514	0.891534900479116	0.449032698213006	0.108878795740951	0.461961841138494	0.548763657387112
ENSG00000162542.14	3.77159503271139	3.9382166148048	3.72851842937327	3.76983162023835	3.81549261399226	3.77918300476616	3.96246977853796	3.93598564013088	3.81789458941174	4.02723302706889	3.88920696512466	3.90662023150858
ENSG00000169914.6	3.56349649171739	3.78803029035788	3.54626274468118	3.41985874010758	3.48117974161791	3.13361715623977	3.88577542967249	3.6807354677928	3.65952066952684	3.53995427751537	3.46021329580742	3.37550117800207
ENSG00000162543.6	8.7677278672854	8.61728091758248	8.65868214526635	8.394528740821	8.28803978437573	8.27872038876558	8.68235568743168	8.64848293223894	8.76423336214077	8.1064724415369	8.16351606769125	8.15501981636231
ENSG00000162545.6	1.63645429432951	2.6153598051184	2.33878501742088	2.38793254849349	2.89804023775735	2.7973362546138	1.83333404690474	2.40539834185144	1.90599921312895	2.1358808206069	2.50847954784461	1.93582683414911
ENSG00000090432.7	4.47763135432987	4.76175555221045	4.74598551293277	4.87336695983833	4.98297904844919	4.8504385147845	5.16052639673144	4.99450861450808	5.15902191953174	4.98902686776078	5.09061456319231	5.14592771567721
ENSG00000158825.6	0.450226782557772	0.756499938052268	1.05528982084664	1.19904339543072	1.14556350594585	1.42962337073231	-0.436737000509953	1.06718093849749	0.449032698213006	0.297657796666959	0.461961841138494	0.548763657387112
ENSG00000158828.8	5.1342467095587	5.15269353495447	5.31887936057008	5.38255102748199	5.29531829708723	5.31460207884282	5.23661648384925	5.19069502451181	5.27623516005586	5.11361395372102	5.20487175427642	5.28358305471622
ENSG00000117242.7	4.26007682296824	4.31294762250276	4.24552339602994	4.1606478585636	4.2720977015261	4.28275539472676	4.32395394836891	4.26518332878503	4.42795741815106	4.31636816910221	4.30245309346988	4.38577915899115
ENSG00000244038.11	6.17895817648778	6.40830329717616	6.37017648105666	6.4144712217795	6.43006490735542	6.41644478156502	6.41073201671357	6.25234035640341	6.40678034502904	6.36741986953272	6.37537793469416	6.48624756929194
ENSG00000117245.13	3.30692887634896	2.99422869712641	3.39550844852305	3.15490876539526	2.96682646066593	2.96725992743186	2.98583712732239	2.83577172481944	2.79804529169823	2.73474550645167	2.8866001108373	2.77264757936433
ENSG00000127483.19	6.42672361516641	6.43381884306465	6.33952935949516	6.52727755094184	6.61715883850166	6.62894907364637	6.49447444901996	6.46862210670116	6.370490055753	6.5710041660062	6.52585805746499	6.5136429042286
ENSG00000075151.24	7.68201188496884	7.64079348191022	7.70552909745227	7.6000096010155	7.57018746345343	7.63589836753887	7.74994750790533	7.66626816008154	7.68899746959758	7.62030461156638	7.57697141517498	7.6923807353131
